reason,detail,payload
nuhil_district_name_no_match,Netrokona,"{""id"":""4485"",""upazilaId"":""485"",""nameEn"":""Baniyajan"",""nameBn"":""বানিয়াজান""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4486"",""upazilaId"":""485"",""nameEn"":""Teligati"",""nameBn"":""তেলিগাতী""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4487"",""upazilaId"":""485"",""nameEn"":""Duoj"",""nameBn"":""দুওজ""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4488"",""upazilaId"":""485"",""nameEn"":""Sukhari"",""nameBn"":""সুখারী""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4489"",""upazilaId"":""486"",""nameEn"":""Fathepur"",""nameBn"":""ফতেপুর""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4490"",""upazilaId"":""486"",""nameEn"":""Nayekpur"",""nameBn"":""নায়েকপুর""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4491"",""upazilaId"":""486"",""nameEn"":""Teosree"",""nameBn"":""তিয়শ্রী""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4492"",""upazilaId"":""486"",""nameEn"":""Magan"",""nameBn"":""মাঘান""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4493"",""upazilaId"":""486"",""nameEn"":""Gobindasree"",""nameBn"":""গেবিন্দশ্রী""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4494"",""upazilaId"":""486"",""nameEn"":""Madan"",""nameBn"":""মদন""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4495"",""upazilaId"":""486"",""nameEn"":""Chandgaw"",""nameBn"":""চানগাঁও""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4496"",""upazilaId"":""486"",""nameEn"":""Kytail"",""nameBn"":""কাইটাল""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4497"",""upazilaId"":""487"",""nameEn"":""Krishnapur"",""nameBn"":""কৃষ্ণপুর""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4498"",""upazilaId"":""487"",""nameEn"":""Nogor"",""nameBn"":""নগর""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4499"",""upazilaId"":""487"",""nameEn"":""Chakua"",""nameBn"":""চাকুয়া""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4500"",""upazilaId"":""487"",""nameEn"":""Khaliajuri"",""nameBn"":""খালিয়াজুরী""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4501"",""upazilaId"":""487"",""nameEn"":""Mendipur"",""nameBn"":""মেন্দিপুর""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4502"",""upazilaId"":""487"",""nameEn"":""Gazipur"",""nameBn"":""গাজীপুর""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4503"",""upazilaId"":""488"",""nameEn"":""Koilati"",""nameBn"":""কৈলাটী""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4504"",""upazilaId"":""488"",""nameEn"":""Najirpur"",""nameBn"":""নাজিরপুর""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4505"",""upazilaId"":""488"",""nameEn"":""Pogla"",""nameBn"":""পোগলা""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4506"",""upazilaId"":""488"",""nameEn"":""Kolmakanda"",""nameBn"":""কলমাকান্দা""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4507"",""upazilaId"":""488"",""nameEn"":""Rongchati"",""nameBn"":""রংছাতি""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4508"",""upazilaId"":""488"",""nameEn"":""Lengura"",""nameBn"":""লেংগুরা""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4509"",""upazilaId"":""488"",""nameEn"":""Borokhapon"",""nameBn"":""বড়খাপন""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4510"",""upazilaId"":""488"",""nameEn"":""Kharnoi"",""nameBn"":""খারনৈ""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4511"",""upazilaId"":""489"",""nameEn"":""Borokashia Birampur"",""nameBn"":""বড়কাশিয়া বিরামপুর""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4512"",""upazilaId"":""489"",""nameEn"":""Borotoli Banihari"",""nameBn"":""বড়তলী বানিহারী""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4513"",""upazilaId"":""489"",""nameEn"":""Tetulia"",""nameBn"":""তেতুলিয়া""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4514"",""upazilaId"":""489"",""nameEn"":""Maghan Siadar"",""nameBn"":""মাঘান সিয়াদার""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4515"",""upazilaId"":""489"",""nameEn"":""Somaj Sohildeo"",""nameBn"":""সমাজ সহিলদেও""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4516"",""upazilaId"":""489"",""nameEn"":""Suair"",""nameBn"":""সুয়াইর""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4517"",""upazilaId"":""489"",""nameEn"":""Gaglajur"",""nameBn"":""গাগলাজুর""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4518"",""upazilaId"":""490"",""nameEn"":""Khalishaur"",""nameBn"":""খলিশাউড়""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4519"",""upazilaId"":""490"",""nameEn"":""Ghagra"",""nameBn"":""ঘাগড়া""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4520"",""upazilaId"":""490"",""nameEn"":""Jaria"",""nameBn"":""জারিয়া""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4521"",""upazilaId"":""490"",""nameEn"":""Narandia"",""nameBn"":""নারান্দিয়া""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4522"",""upazilaId"":""490"",""nameEn"":""Bishkakuni"",""nameBn"":""বিশকাকুনী""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4523"",""upazilaId"":""490"",""nameEn"":""Bairaty"",""nameBn"":""বৈরাটী""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4524"",""upazilaId"":""490"",""nameEn"":""Hogla"",""nameBn"":""হোগলা""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4525"",""upazilaId"":""490"",""nameEn"":""Gohalakanda"",""nameBn"":""গোহালাকান্দা""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4526"",""upazilaId"":""490"",""nameEn"":""Dhalamulgaon"",""nameBn"":""ধলামুলগাঁও""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4527"",""upazilaId"":""490"",""nameEn"":""Agia"",""nameBn"":""আগিয়া""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4528"",""upazilaId"":""490"",""nameEn"":""Purbadhala"",""nameBn"":""পূর্বধলা""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4529"",""upazilaId"":""491"",""nameEn"":""Chollisha"",""nameBn"":""চল্লিশা""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4530"",""upazilaId"":""491"",""nameEn"":""Kailati"",""nameBn"":""কাইলাটি""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4531"",""upazilaId"":""491"",""nameEn"":""Dokkhin Bishiura"",""nameBn"":""দক্ষিণ বিশিউড়া""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4532"",""upazilaId"":""491"",""nameEn"":""Modonpur"",""nameBn"":""মদনপুর""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4533"",""upazilaId"":""491"",""nameEn"":""Amtola"",""nameBn"":""আমতলা""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4534"",""upazilaId"":""491"",""nameEn"":""Lokkhiganj"",""nameBn"":""লক্ষীগঞ্জ""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4535"",""upazilaId"":""491"",""nameEn"":""Singher Bangla"",""nameBn"":""সিংহের বাংলা""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4536"",""upazilaId"":""491"",""nameEn"":""Thakurakona"",""nameBn"":""ঠাকুরাকোণা""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4537"",""upazilaId"":""491"",""nameEn"":""Mougati"",""nameBn"":""মৌগাতি""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4538"",""upazilaId"":""491"",""nameEn"":""Rouha"",""nameBn"":""রৌহা""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4539"",""upazilaId"":""491"",""nameEn"":""Medni"",""nameBn"":""মেদনী""}"
nuhil_district_name_no_match,Netrokona,"{""id"":""4540"",""upazilaId"":""491"",""nameEn"":""Kaliara Babragati"",""nameBn"":""কালিয়ারা গাবরাগাতি""}"
